ID,DH/DM,GOAL,ELEMENT,DECISION,SOURCE,SOURCE TYPE,FREQUENCY,ELEMENT DESCRIPTION,DECISION DESCRIPTION,SOURCE DESCRIPTION,LEVEL
32112A,DM,Retention,DEFAULT,STAFFING,CARD MAS,Patient Card,QUARTERLY,Defaulters,Staffing/Workload,Master Card,Facility
32112A,DM,PMTCT,TEST HIVPOS PREGNANT,TREATINIT,REG MATERNITY,Register,WEEKLY,Number of HIV positive pregnant women,Treatment Initiation,Maternity Register,Facility
32112A,DM,PMTCT,TEST HIVPOS PREGNANT,TREATINIT,REG MATERNITY,Register,WEEKLY,Number of HIV positive pregnant women,Treatment Initiation,Maternity Register,Facility
32112A,DM,PMTCT,TEST HIVPOS PREGNANT,TREATINIT,REG MATERNITY,Register,WEEKLY,Number of HIV positive pregnant women,Treatment Initiation,Maternity Register,Facility
32112A,DM,PMTCT,TEST HIVPOS PREGNANT,TREATINIT,REG EID,Register,WEEKLY,Number of HIV positive pregnant women,Treatment Initiation,Early Infant Diagnosis Register,Facility
32112A,DM,PMTCT,TEST HIVPOS PREGNANT,TREATINIT,REG EID,Register,WEEKLY,Number of HIV positive pregnant women,Treatment Initiation,Early Infant Diagnosis Register,Facility
32112A,DM,PMTCT,TEST HIVPOS PREGNANT,TREATINIT,REG EID,Register,WEEKLY,Number of HIV positive pregnant women,Treatment Initiation,Early Infant Diagnosis Register,Facility
32112A,DM,Performance management,TREAT,STAFFING,REG,Register,2XWEEK,Patients Treated,Staffing/Workload,Register,Facility
32112A,DM,Performance management,TREAT,STAFFING,REG,Register,2XWEEK,Patients Treated,Staffing/Workload,Register,Facility
32112A,DM,Program Efficiency,MI,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Missing Information,Drug Supply,Stock Card,Facility
32112A,DM,Program Efficiency,MI,DRUG SUPPLY,REG ART,Register,WEEKLY,Missing Information,Drug Supply,Anti-Retroviral Treatment Register,Facility
32132A,DM,Drugs,TREAT,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,Patients Treated,Drug Supply,Pharmacy,Facility
32132A,DM,Drugs,TREAT,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,Patients Treated,Drug Supply,Pharmacy,Facility
32132A,DM,Drugs,TREAT,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,Patients Treated,Drug Supply,Pharmacy,Facility
32132A,DM,Drugs,NEWINFECTMONTH,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,New Infections Per Month,Drug Supply,Pharmacy,Facility
32132A,DM,Drugs,NEWINFECTMONTH,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,New Infections Per Month,Drug Supply,Pharmacy,Facility
32132A,DM,Drugs,NEWINFECTMONTH,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,New Infections Per Month,Drug Supply,Pharmacy,Facility
32132A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,Drug Supply,Drug Supply,Pharmacy,Facility
32132A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,Drug Supply,Drug Supply,Pharmacy,Facility
32132A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,OFF PHARM,Program Office or Location,BIWEEKLY,Drug Supply,Drug Supply,Pharmacy,Facility
32132A,DM,HTC,TREAT,TREATINIT,FAC VCT,Program Office or Location,WEEKLY M,Patients Treated,Treatment Initiation,Voluntary Counseling and Testing Clinic,Facility
32132A,DM,HTC,TREAT,TREATINIT,FAC VCT,Program Office or Location,WEEKLY M,Patients Treated,Treatment Initiation,Voluntary Counseling and Testing Clinic,Facility
32132A,DM,HTC,TREAT,TREATINIT,FAC MATERNITY,Program Office or Location,WEEKLY M,Patients Treated,Treatment Initiation,Maternity Clinic,Facility
32132A,DM,HTC,TREAT,TREATINIT,FAC MATERNITY,Program Office or Location,WEEKLY M,Patients Treated,Treatment Initiation,Maternity Clinic,Facility
32132A,DM,HTC,TREAT,TREATINIT,PARTNER MSH,External Partner,WEEKLY M,Patients Treated,Treatment Initiation,Management Sciences for Health,Facility
32132A,DM,HTC,TREAT,TREATINIT,PARTNER MSH,External Partner,WEEKLY M,Patients Treated,Treatment Initiation,Management Sciences for Health,Facility
32132A,DM,HTC,TREAT,TREATINIT,PARTNER MSF,External Partner,WEEKLY M,Patients Treated,Treatment Initiation,Doctors without Borders,Facility
32132A,DM,HTC,TREAT,TREATINIT,PARTNER MSF,External Partner,WEEKLY M,Patients Treated,Treatment Initiation,Doctors without Borders,Facility
32132A,DM,HTC,TEST HIVPOS MOTHER,TREATINIT,FAC MATERNITY,Program Office or Location,WEEKLY M,Mothers Tested HIV Positive,Treatment Initiation,Maternity Clinic,Facility
32132A,DM,HTC,TEST HIVPOS MOTHER,TREATINIT,FAC MATERNITY,Program Office or Location,WEEKLY M,Mothers Tested HIV Positive,Treatment Initiation,Maternity Clinic,Facility
32132A,DM,HTC,TEST HIVPOS MOTHER,TREATINIT,PARTNER MSH,External Partner,WEEKLY M,Mothers Tested HIV Positive,Treatment Initiation,Management Sciences for Health,Facility
32132A,DM,HTC,TEST HIVPOS MOTHER,TREATINIT,PARTNER MSH,External Partner,WEEKLY M,Mothers Tested HIV Positive,Treatment Initiation,Management Sciences for Health,Facility
32132A,DM,HTC,TEST HIVPOS MOTHER,TREATINIT,PARTNER MSF,External Partner,WEEKLY M,Mothers Tested HIV Positive,Treatment Initiation,Doctors without Borders,Facility
32132A,DM,HTC,TEST HIVPOS MOTHER,TREATINIT,PARTNER MSF,External Partner,WEEKLY M,Mothers Tested HIV Positive,Treatment Initiation,Doctors without Borders,Facility
32132A,DM,Linkage,TEST HIVPOS,FOLLOWUP,REG ART,Register,WEEKLY,Test HIV Positive,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,TEST HIVPOS,FOLLOWUP,REG ART,Register,WEEKLY,Test HIV Positive,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,TEST HIVPOS,FOLLOWUP,REG ART,Register,WEEKLY,Test HIV Positive,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,TEST HIVPOS,FOLLOWUP,REG HTC,Register,WEEKLY,Test HIV Positive,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Linkage,TEST HIVPOS,FOLLOWUP,REG HTC,Register,WEEKLY,Test HIV Positive,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Linkage,TEST HIVPOS,FOLLOWUP,REG HTC,Register,WEEKLY,Test HIV Positive,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Linkage,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,DEFAULT,FOLLOWUP,REG HTC,Register,WEEKLY,Defaulters,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Linkage,DEFAULT,FOLLOWUP,REG HTC,Register,WEEKLY,Defaulters,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Linkage,DEFAULT,FOLLOWUP,REG HTC,Register,WEEKLY,Defaulters,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Linkage,TREAT,FOLLOWUP,REG ART,Register,WEEKLY,Patients Treated,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,TREAT,FOLLOWUP,REG ART,Register,WEEKLY,Patients Treated,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,TREAT,FOLLOWUP,REG ART,Register,WEEKLY,Patients Treated,Default Followup,Anti-Retroviral Treatment Register,Facility
32132A,DM,Linkage,TREAT,FOLLOWUP,REG HTC,Register,WEEKLY,Patients Treated,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Linkage,TREAT,FOLLOWUP,REG HTC,Register,WEEKLY,Patients Treated,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Linkage,TREAT,FOLLOWUP,REG HTC,Register,WEEKLY,Patients Treated,Default Followup,HIV Testing and Counseling Register,Facility
32132A,DM,Retention,TREAT,FOLLOWUP,PER NURSE ART,Person,BIWEEKLY,Patients Treated,Default Followup,ART Nurse,Facility
32132A,DM,Retention,TREAT,FOLLOWUP,PER NURSE ART,Person,BIWEEKLY,Patients Treated,Default Followup,ART Nurse,Facility
32132A,DM,Retention,TREAT,FOLLOWUP,PARTNER MSF,External Partner,BIWEEKLY,Patients Treated,Default Followup,Doctors without Borders,Facility
32132A,DM,Retention,TREAT,FOLLOWUP,PARTNER MSF,External Partner,BIWEEKLY,Patients Treated,Default Followup,Doctors without Borders,Facility
32132A,DM,Retention,TREAT,FOLLOWUP,PER SUPPORT,Person,BIWEEKLY,Patients Treated,Default Followup,Support Group,Facility
32132A,DM,Retention,TREAT,FOLLOWUP,PER SUPPORT,Person,BIWEEKLY,Patients Treated,Default Followup,Support Group,Facility
32132A,DM,Retention,TEST HIVPOS,FOLLOWUP,PER NURSE ART,Person,BIWEEKLY,Test HIV Positive,Default Followup,ART Nurse,Facility
32132A,DM,Retention,TEST HIVPOS,FOLLOWUP,PER NURSE ART,Person,BIWEEKLY,Test HIV Positive,Default Followup,ART Nurse,Facility
32132A,DM,Retention,TEST HIVPOS,FOLLOWUP,PARTNER MSF,External Partner,BIWEEKLY,Test HIV Positive,Default Followup,Doctors without Borders,Facility
32132A,DM,Retention,TEST HIVPOS,FOLLOWUP,PARTNER MSF,External Partner,BIWEEKLY,Test HIV Positive,Default Followup,Doctors without Borders,Facility
32132A,DM,Retention,TEST HIVPOS,FOLLOWUP,PER SUPPORT,Person,BIWEEKLY,Test HIV Positive,Default Followup,Support Group,Facility
32132A,DM,Retention,TEST HIVPOS,FOLLOWUP,PER SUPPORT,Person,BIWEEKLY,Test HIV Positive,Default Followup,Support Group,Facility
32132A,DM,VMMC,NONE,NONE,PARTNER PSI,External Partner,ASNEED,Not Transmitted,Not Transmitted,Partner PSI,Facility
32132A,DM,PMTCT,TEST HIVPOS MOTHER,NONE,FAC HTC,Program Office or Location,WEEKLY,Mothers Tested HIV Positive,Not Transmitted,HIV Testing and Counseling Clinic,Facility
32132A,DM,PMTCT,TEST HIVPOS MOTHER,NONE,FAC HTC,Program Office or Location,WEEKLY,Mothers Tested HIV Positive,Not Transmitted,HIV Testing and Counseling Clinic,Facility
32132A,DM,PMTCT,TEST HIVPOS MOTHER,NONE,FAC ANC,Program Office or Location,WEEKLY,Mothers Tested HIV Positive,Not Transmitted,Antenatal Care Clinic,Facility
32132A,DM,PMTCT,TEST HIVPOS MOTHER,NONE,FAC ANC,Program Office or Location,WEEKLY,Mothers Tested HIV Positive,Not Transmitted,Antenatal Care Clinic,Facility
32132A,DM,PMTCT,TEST HIVPOS MOTHER,NONE,REG PMTCT,Register,WEEKLY,Mothers Tested HIV Positive,Not Transmitted,Preventing Mother to Child Transmission Register,Facility
32132A,DM,PMTCT,TEST HIVPOS MOTHER,NONE,REG PMTCT,Register,WEEKLY,Mothers Tested HIV Positive,Not Transmitted,Preventing Mother to Child Transmission Register,Facility
32132A,DM,PMTCT,TEST HIVPOS MOTHER,NONE,REG HTC,Register,WEEKLY,Mothers Tested HIV Positive,Not Transmitted,HIV Testing and Counseling Register,Facility
32132A,DM,PMTCT,TEST HIVPOS MOTHER,NONE,REG HTC,Register,WEEKLY,Mothers Tested HIV Positive,Not Transmitted,HIV Testing and Counseling Register,Facility
32132A,DM,PMTCT,TREAT ART,NONE,FAC HTC,Program Office or Location,WEEKLY,Treatment ART,Not Transmitted,HIV Testing and Counseling Clinic,Facility
32132A,DM,PMTCT,TREAT ART,NONE,FAC HTC,Program Office or Location,WEEKLY,Treatment ART,Not Transmitted,HIV Testing and Counseling Clinic,Facility
32132A,DM,PMTCT,TREAT ART,NONE,FAC ANC,Program Office or Location,WEEKLY,Treatment ART,Not Transmitted,Antenatal Care Clinic,Facility
32132A,DM,PMTCT,TREAT ART,NONE,FAC ANC,Program Office or Location,WEEKLY,Treatment ART,Not Transmitted,Antenatal Care Clinic,Facility
32132A,DM,PMTCT,TREAT ART,NONE,REG PMTCT,Register,WEEKLY,Treatment ART,Not Transmitted,Preventing Mother to Child Transmission Register,Facility
32132A,DM,PMTCT,TREAT ART,NONE,REG PMTCT,Register,WEEKLY,Treatment ART,Not Transmitted,Preventing Mother to Child Transmission Register,Facility
32132A,DM,PMTCT,TREAT ART,NONE,REG HTC,Register,WEEKLY,Treatment ART,Not Transmitted,HIV Testing and Counseling Register,Facility
32132A,DM,PMTCT,TREAT ART,NONE,REG HTC,Register,WEEKLY,Treatment ART,Not Transmitted,HIV Testing and Counseling Register,Facility
33142A,DM,Drugs,TREAT,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Patients Treated,Drug Supply,Stock Card,Facility
33142A,DM,Drugs,TREAT,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Patients Treated,Drug Supply,Stock Card,Facility
33142A,DM,Drugs,TREAT,DRUG SUPPLY,OFF DRUG,Program Office or Location,WEEKLY,Patients Treated,Drug Supply,Drug Store,Facility
33142A,DM,Drugs,TREAT,DRUG SUPPLY,OFF DRUG,Program Office or Location,WEEKLY,Patients Treated,Drug Supply,Drug Store,Facility
33142A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Drug Supply,Drug Supply,Stock Card,Facility
33142A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Drug Supply,Drug Supply,Stock Card,Facility
33142A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,OFF DRUG,Program Office or Location,WEEKLY,Drug Supply,Drug Supply,Drug Store,Facility
33142A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,OFF DRUG,Program Office or Location,WEEKLY,Drug Supply,Drug Supply,Drug Store,Facility
33142A,DM,HTC,TEST HIV,TREATINIT,PER COUNS,Person,MONTHLY,Test HIV,Treatment Initiation,Counselor,Facility
33142A,DM,HTC,TEST HIV,TREATINIT,PER COUNS,Person,MONTHLY,Test HIV,Treatment Initiation,Counselor,Facility
33142A,DM,HTC,TEST HIV,TREATINIT,PER COUNS,Person,MONTHLY,Test HIV,Treatment Initiation,Counselor,Facility
33142A,DM,HTC,TEST HIV,TREATINIT,OFF HTC,Program Office or Location,MONTHLY,Test HIV,Treatment Initiation,HIV Testing and Counseling Office,Facility
33142A,DM,HTC,TEST HIV,TREATINIT,OFF HTC,Program Office or Location,MONTHLY,Test HIV,Treatment Initiation,HIV Testing and Counseling Office,Facility
33142A,DM,HTC,TEST HIV,TREATINIT,OFF HTC,Program Office or Location,MONTHLY,Test HIV,Treatment Initiation,HIV Testing and Counseling Office,Facility
33142A,DM,Linkage,TREAT,TREATINIT,FAC HTC,Program Office or Location,MONTHLY,Patients Treated,Treatment Initiation,HIV Testing and Counseling Clinic,Facility
33142A,DM,Linkage,TREAT,TREATINIT,FAC HTC,Program Office or Location,MONTHLY,Patients Treated,Treatment Initiation,HIV Testing and Counseling Clinic,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG HTC,Register,2XWEEK,Treatment ART,Default Followup,HIV Testing and Counseling Register,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG HTC,Register,2XWEEK,Treatment ART,Default Followup,HIV Testing and Counseling Register,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG HTC,Register,2XWEEK,Treatment ART,Default Followup,HIV Testing and Counseling Register,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG BOOKDIARY,Register,2XWEEK,Treatment ART,Default Followup,Booking Diary,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG BOOKDIARY,Register,2XWEEK,Treatment ART,Default Followup,Booking Diary,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG BOOKDIARY,Register,2XWEEK,Treatment ART,Default Followup,Booking Diary,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG DEFAULT,Register,2XWEEK,Treatment ART,Default Followup,Defaulter Register,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG DEFAULT,Register,2XWEEK,Treatment ART,Default Followup,Defaulter Register,Facility
33142A,DM,Retention,TREAT ART,FOLLOWUP,REG DEFAULT,Register,2XWEEK,Treatment ART,Default Followup,Defaulter Register,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG HTC,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,HIV Testing and Counseling Register,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG HTC,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,HIV Testing and Counseling Register,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG HTC,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,HIV Testing and Counseling Register,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG BOOKDIARY,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,Booking Diary,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG BOOKDIARY,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,Booking Diary,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG BOOKDIARY,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,Booking Diary,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG DEFAULT,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,Defaulter Register,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG DEFAULT,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,Defaulter Register,Facility
33142A,DM,Retention,REFER ART,FOLLOWUP,REG DEFAULT,Register,2XWEEK,Number of individuals refered to ART for treatment,Default Followup,Defaulter Register,Facility
33142A,DM,PMTCT,TEST HIVPOS WOMEN,TREATINIT,REG ANC,Register,MONTHLY,Number of women who test HIV positive,Treatment Initiation,Antenatal Care Register,Facility
33142A,DM,PMTCT,TEST HIVPOS WOMEN,TREATINIT,REG ANC,Register,MONTHLY,Number of women who test HIV positive,Treatment Initiation,Antenatal Care Register,Facility
33142A,DM,PMTCT,TEST HIVPOS WOMEN,TREATINIT,REG HTC,Register,MONTHLY,Number of women who test HIV positive,Treatment Initiation,HIV Testing and Counseling Register,Facility
33142A,DM,PMTCT,TEST HIVPOS WOMEN,TREATINIT,REG HTC,Register,MONTHLY,Number of women who test HIV positive,Treatment Initiation,HIV Testing and Counseling Register,Facility
33142A,DM,PMTCT,TEST HIVPOS WOMEN,FOLLOWUP,REG ANC,Register,MONTHLY,Number of women who test HIV positive,Default Followup,Antenatal Care Register,Facility
33142A,DM,PMTCT,TEST HIVPOS WOMEN,FOLLOWUP,REG ANC,Register,MONTHLY,Number of women who test HIV positive,Default Followup,Antenatal Care Register,Facility
33142A,DM,PMTCT,TEST HIVPOS WOMEN,FOLLOWUP,REG HTC,Register,MONTHLY,Number of women who test HIV positive,Default Followup,HIV Testing and Counseling Register,Facility
33142A,DM,PMTCT,TEST HIVPOS WOMEN,FOLLOWUP,REG HTC,Register,MONTHLY,Number of women who test HIV positive,Default Followup,HIV Testing and Counseling Register,Facility
33142A,DM,Performance management,TREAT,DRUG SUPPLY,FAC HTC,Program Office or Location,MONTHLY,Patients Treated,Drug Supply,HIV Testing and Counseling Clinic,Facility
33142A,DM,Performance management,TEST HIVPOS,DRUG SUPPLY,FAC HTC,Program Office or Location,MONTHLY,Test HIV Positive,Drug Supply,HIV Testing and Counseling Clinic,Facility
33142A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE RESOURCE,OFF PHARM,Program Office or Location,WEEKLY,Drug Supply,Resource Prioritization,Pharmacy,Facility
33142A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE RESOURCE,OFF PHARM,Program Office or Location,WEEKLY,Drug Supply,Resource Prioritization,Pharmacy,Facility
33142A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE RESOURCE,OFF PHARM,Program Office or Location,WEEKLY,Drug Supply,Resource Prioritization,Pharmacy,Facility
33142A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE RESOURCE,OFF DRUG,Program Office or Location,WEEKLY,Drug Supply,Resource Prioritization,Drug Store,Facility
33142A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE RESOURCE,OFF DRUG,Program Office or Location,WEEKLY,Drug Supply,Resource Prioritization,Drug Store,Facility
33142A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE RESOURCE,OFF DRUG,Program Office or Location,WEEKLY,Drug Supply,Resource Prioritization,Drug Store,Facility
33142A,DM,Program Efficiency,TREAT,PRIORITIZE RESOURCE,OFF PHARM,Program Office or Location,WEEKLY,Patients Treated,Resource Prioritization,Pharmacy,Facility
33142A,DM,Program Efficiency,TREAT,PRIORITIZE RESOURCE,OFF PHARM,Program Office or Location,WEEKLY,Patients Treated,Resource Prioritization,Pharmacy,Facility
33142A,DM,Program Efficiency,TREAT,PRIORITIZE RESOURCE,OFF PHARM,Program Office or Location,WEEKLY,Patients Treated,Resource Prioritization,Pharmacy,Facility
33142A,DM,Program Efficiency,TREAT,PRIORITIZE RESOURCE,OFF DRUG,Program Office or Location,WEEKLY,Patients Treated,Resource Prioritization,Drug Store,Facility
33142A,DM,Program Efficiency,TREAT,PRIORITIZE RESOURCE,OFF DRUG,Program Office or Location,WEEKLY,Patients Treated,Resource Prioritization,Drug Store,Facility
33142A,DM,Program Efficiency,TREAT,PRIORITIZE RESOURCE,OFF DRUG,Program Office or Location,WEEKLY,Patients Treated,Resource Prioritization,Drug Store,Facility
33152A,DM,Drugs,TREAT,PRIORITIZE RESOURCE,FAC ART,Program Office or Location,ASNEED,Patients Treated,Resource Prioritization,ART Clinic,Facility
33152A,DM,Drugs,TREAT,PRIORITIZE RESOURCE,FAC ART,Program Office or Location,ASNEED,Patients Treated,Resource Prioritization,ART Clinic,Facility
33152A,DM,Drugs,DRUG SUPPLY,PRIORITIZE RESOURCE,FAC ART,Program Office or Location,ASNEED,Drug Supply,Resource Prioritization,ART Clinic,Facility
33152A,DM,Drugs,DRUG SUPPLY,PRIORITIZE RESOURCE,FAC ART,Program Office or Location,ASNEED,Drug Supply,Resource Prioritization,ART Clinic,Facility
33152A,DM,HTC,CD4COUNT,TEST,FAC ART,Program Office or Location,QUARTERLY,CD4 Count,Number of individuals tested,ART Clinic,Facility
33152A,DM,Linkage,ANEMIA,TREATINIT,GUIDELINE HIV,Guideline,DAILY,Anemia,Treatment Initiation,HIV Guideline,Facility
33152A,DM,Linkage,AGE,TREATINIT,GUIDELINE HIV,Guideline,DAILY,Age,Treatment Initiation,HIV Guideline,Facility
33152A,DM,Retention,DEFAULT,FOLLOWUP,FAC ART,Program Office or Location,MONTHLY,Defaulters,Default Followup,ART Clinic,Facility
33152A,DM,Retention,DEFAULT,FOLLOWUP,FAC ART,Program Office or Location,MONTHLY,Defaulters,Default Followup,ART Clinic,Facility
33152A,DM,VMMC,SEEK,NONE,PARTNER PSI,External Partner,ASNEED,Seek Initiatives to Prevent/Reduce HIV,Not Transmitted,Partner PSI,Facility
33152A,DM,PMTCT,TEST HIVPOS WOMEN,TREATINIT,FAC MATERNITY,Program Office or Location,ASNEED,Number of women who test HIV positive,Treatment Initiation,Maternity Clinic,Facility
33152A,DM,PMTCT,TEST HIVPOS WOMEN,TREATINIT,FAC MATERNITY,Program Office or Location,ASNEED,Number of women who test HIV positive,Treatment Initiation,Maternity Clinic,Facility
33152A,DM,Performance management,CHALLENGE,REFER,MEETING,Meeting or group,MONTHLY,Challenges Emerge From Department,Referral,Meeting,Facility
33152A,DM,Program Efficiency,TREAT,TEST,FAC ART,Program Office or Location,ASNEED,Patients Treated,Number of individuals tested,ART Clinic,Facility
33152A,DM,Program Efficiency,DRUG SUPPLY,TEST,FAC ART,Program Office or Location,ASNEED,Drug Supply,Number of individuals tested,ART Clinic,Facility
